aid,Relationship,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,Ind,Col,Race,SibCous,TimeGiven,MoneyGiven,Closeness,CommStr,Supp,Conf
63eeeffc-a7d9-9314-c2e6-843c05c11515,Acq,0,0,0,1,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,1,7,5,9,9,9,2,2,4,5,3,1,2,4,5,4,1,5,5,7,7,7,7,3,3,1,1,5,10,10,5,0,5,10,10,5,0,3,10,10,5,0,1,10,10,5,0,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,5.142857142857143,1,0,0,0,1,0,1,-0.5726451875586145
63eeeffc-a7d9-9314-c2e6-843c05c11515,Friend,0,0,0,1,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,1,7,5,9,9,9,2,2,4,5,3,1,2,4,5,4,1,5,5,7,7,7,7,3,3,1,1,5,10,10,5,0,5,10,10,5,0,3,10,10,5,0,1,10,10,5,0,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,5.142857142857143,1,0,3,0,3,5,4,-0.06772102516252336
63eeeffc-a7d9-9314-c2e6-843c05c11515,InLaws,0,0,0,1,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,1,7,5,9,9,9,2,2,4,5,3,1,2,4,5,4,1,5,5,7,7,7,7,3,3,1,1,5,10,10,5,0,5,10,10,5,0,3,10,10,5,0,1,10,10,5,0,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,5.142857142857143,1,0,3,0,7,10,7,0.30314534212792626
63eeeffc-a7d9-9314-c2e6-843c05c11515,Parents,0,0,0,1,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,1,7,5,9,9,9,2,2,4,5,3,1,2,4,5,4,1,5,5,7,7,7,7,3,3,1,1,5,10,10,5,0,5,10,10,5,0,3,10,10,5,0,1,10,10,5,0,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,5.142857142857143,1,0,0,0,5,3.5,4,-0.5461791102972957
63eeeffc-a7d9-9314-c2e6-843c05c11515,Spouse,0,0,0,1,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,1,7,5,9,9,9,2,2,4,5,3,1,2,4,5,4,1,5,5,7,7,7,7,3,3,1,1,5,10,10,5,0,5,10,10,5,0,3,10,10,5,0,1,10,10,5,0,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,5.142857142857143,1,0,8,2000,7,10,7,0.3131121083067946
63eef01b-6579-2a54-1417-456d9a85466d,Acq,0,0,0,1,0,3,3,4,3,4,5,3,5,3,3,5,6,7,1,6,4,2,9,9,9,9,9,3,3,5,3,4,3,1,4,3,2,6,6,1,1,5,3,3,2,1,1,10,1,8,6,6,10,2,10,10,10,7,2,5,3,2,9,1,7,6,3,7,7,7,1,2,1,7,7,7,6,5,6,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,43,0,0,0,0,0,1,1,NA,20,1,19,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,3.2,4.428571428571429,1,0,0,0,1,5.25,4,0.21193132277496451
63eef01b-6579-2a54-1417-456d9a85466d,Friend,0,0,0,1,0,3,3,4,3,4,5,3,5,3,3,5,6,7,1,6,4,2,9,9,9,9,9,3,3,5,3,4,3,1,4,3,2,6,6,1,1,5,3,3,2,1,1,10,1,8,6,6,10,2,10,10,10,7,2,5,3,2,9,1,7,6,3,7,7,7,1,2,1,7,7,7,6,5,6,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,43,0,0,0,0,0,1,1,NA,20,1,19,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,3.2,4.428571428571429,1,0,0,0,2.5,6.25,5.666666666666667,0.13250204168514762
63eef01b-6579-2a54-1417-456d9a85466d,InLaws,0,0,0,1,0,3,3,4,3,4,5,3,5,3,3,5,6,7,1,6,4,2,9,9,9,9,9,3,3,5,3,4,3,1,4,3,2,6,6,1,1,5,3,3,2,1,1,10,1,8,6,6,10,2,10,10,10,7,2,5,3,2,9,1,7,6,3,7,7,7,1,2,1,7,7,7,6,5,6,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,43,0,0,0,0,0,1,1,NA,20,1,19,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,3.2,4.428571428571429,1,0,0,0,1,1.5,1.3333333333333333,-0.5638865537766075
63eef01b-6579-2a54-1417-456d9a85466d,Parents,0,0,0,1,0,3,3,4,3,4,5,3,5,3,3,5,6,7,1,6,4,2,9,9,9,9,9,3,3,5,3,4,3,1,4,3,2,6,6,1,1,5,3,3,2,1,1,10,1,8,6,6,10,2,10,10,10,7,2,5,3,2,9,1,7,6,3,7,7,7,1,2,1,7,7,7,6,5,6,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,43,0,0,0,0,0,1,1,NA,20,1,19,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,3.2,4.428571428571429,1,0,7,1000,6,9,7,0.31455501680703063
63eef01b-6579-2a54-1417-456d9a85466d,Spouse,0,0,0,1,0,3,3,4,3,4,5,3,5,3,3,5,6,7,1,6,4,2,9,9,9,9,9,3,3,5,3,4,3,1,4,3,2,6,6,1,1,5,3,3,2,1,1,10,1,8,6,6,10,2,10,10,10,7,2,5,3,2,9,1,7,6,3,7,7,7,1,2,1,7,7,7,6,5,6,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,43,0,0,0,0,0,1,1,NA,20,1,19,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,3.2,4.428571428571429,1,0,7,1000,4,7.5,7,0.7452993351978938
63eef051-445e-787f-f744-5a9cd6b830fa,Acq,1,0,0,0,0,3,4,4,5,5,4,4,3,4,4,4,5,1,3,3,3,2,4,6,7,3,2,4,3,2,3,1,4,5,4,3,3,5,5,3,5,5,5,3,7,4,5,6,5,4,2,1,0,3,3,3,4,4,5,3,7,6,3,8,7,6,5,5,5,4,4,3,2,2,2,5,6,4,5,4,4,4,5,0,1,1,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,1,2,1,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4,4.142857142857143,8,1,0,0,4.5,4,4,-0.8633400685156218
63eef051-445e-787f-f744-5a9cd6b830fa,Friend,1,0,0,0,0,3,4,4,5,5,4,4,3,4,4,4,5,1,3,3,3,2,4,6,7,3,2,4,3,2,3,1,4,5,4,3,3,5,5,3,5,5,5,3,7,4,5,6,5,4,2,1,0,3,3,3,4,4,5,3,7,6,3,8,7,6,5,5,5,4,4,3,2,2,2,5,6,4,5,4,4,4,5,0,1,1,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,1,2,1,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4,4.142857142857143,8,1,0,0,5,4.5,5,-0.699535509180961
63eef051-445e-787f-f744-5a9cd6b830fa,InLaws,1,0,0,0,0,3,4,4,5,5,4,4,3,4,4,4,5,1,3,3,3,2,4,6,7,3,2,4,3,2,3,1,4,5,4,3,3,5,5,3,5,5,5,3,7,4,5,6,5,4,2,1,0,3,3,3,4,4,5,3,7,6,3,8,7,6,5,5,5,4,4,3,2,2,2,5,6,4,5,4,4,4,5,0,1,1,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,1,2,1,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4,4.142857142857143,8,1,10,0,4,5.25,3,0.1342451786593628
63eef051-445e-787f-f744-5a9cd6b830fa,Parents,1,0,0,0,0,3,4,4,5,5,4,4,3,4,4,4,5,1,3,3,3,2,4,6,7,3,2,4,3,2,3,1,4,5,4,3,3,5,5,3,5,5,5,3,7,4,5,6,5,4,2,1,0,3,3,3,4,4,5,3,7,6,3,8,7,6,5,5,5,4,4,3,2,2,2,5,6,4,5,4,4,4,5,0,1,1,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,1,2,1,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4,4.142857142857143,8,1,0,0,5,3.25,4.666666666666667,-0.5068715062353235
63eef051-445e-787f-f744-5a9cd6b830fa,Spouse,1,0,0,0,0,3,4,4,5,5,4,4,3,4,4,4,5,1,3,3,3,2,4,6,7,3,2,4,3,2,3,1,4,5,4,3,3,5,5,3,5,5,5,3,7,4,5,6,5,4,2,1,0,3,3,3,4,4,5,3,7,6,3,8,7,6,5,5,5,4,4,3,2,2,2,5,6,4,5,4,4,4,5,0,1,1,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,1,2,1,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,4,4.142857142857143,8,1,0,0,5,4.25,3,-0.549938888149996
63eef071-19d5-f9cc-588b-6d6e89a84345,Acq,1,0,1,1,0,7,4,1,7,3,3,5,5,5,4,3,5,1,2,1,2,1,8,9,6,7,8,3,3,5,4,1,3,1,5,5,1,2,3,1,1,7,7,7,7,1,1,9,0,10,10,0,8,0,10,10,0,6,0,10,10,0,0,0,10,10,4,3,3,5,2,5,2,1,4,4,4,6,6,4,6,7,1,1,0,0,0,0,0,0,0,NA,187,22,0,0,0,0,0,1,1,NA,5,2,1,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,0,1,4.8,4,1,1,0,500,1,1,5.666666666666667,-0.7799103754633843
63eef071-19d5-f9cc-588b-6d6e89a84345,Friend,1,0,1,1,0,7,4,1,7,3,3,5,5,5,4,3,5,1,2,1,2,1,8,9,6,7,8,3,3,5,4,1,3,1,5,5,1,2,3,1,1,7,7,7,7,1,1,9,0,10,10,0,8,0,10,10,0,6,0,10,10,0,0,0,10,10,4,3,3,5,2,5,2,1,4,4,4,6,6,4,6,7,1,1,0,0,0,0,0,0,0,NA,187,22,0,0,0,0,0,1,1,NA,5,2,1,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,0,1,4.8,4,1,1,4,300,7,10,5.333333333333333,0.24870001757310084
63eef071-19d5-f9cc-588b-6d6e89a84345,InLaws,1,0,1,1,0,7,4,1,7,3,3,5,5,5,4,3,5,1,2,1,2,1,8,9,6,7,8,3,3,5,4,1,3,1,5,5,1,2,3,1,1,7,7,7,7,1,1,9,0,10,10,0,8,0,10,10,0,6,0,10,10,0,0,0,10,10,4,3,3,5,2,5,2,1,4,4,4,6,6,4,6,7,1,1,0,0,0,0,0,0,0,NA,187,22,0,0,0,0,0,1,1,NA,5,2,1,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,0,1,4.8,4,1,1,0,300,1,0,3,-0.44166902818502984
63eef071-19d5-f9cc-588b-6d6e89a84345,Parents,1,0,1,1,0,7,4,1,7,3,3,5,5,5,4,3,5,1,2,1,2,1,8,9,6,7,8,3,3,5,4,1,3,1,5,5,1,2,3,1,1,7,7,7,7,1,1,9,0,10,10,0,8,0,10,10,0,6,0,10,10,0,0,0,10,10,4,3,3,5,2,5,2,1,4,4,4,6,6,4,6,7,1,1,0,0,0,0,0,0,0,NA,187,22,0,0,0,0,0,1,1,NA,5,2,1,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,0,1,4.8,4,1,1,2,300,2.5,5.75,3.6666666666666665,-0.5079434611515341
63eef071-19d5-f9cc-588b-6d6e89a84345,Spouse,1,0,1,1,0,7,4,1,7,3,3,5,5,5,4,3,5,1,2,1,2,1,8,9,6,7,8,3,3,5,4,1,3,1,5,5,1,2,3,1,1,7,7,7,7,1,1,9,0,10,10,0,8,0,10,10,0,6,0,10,10,0,0,0,10,10,4,3,3,5,2,5,2,1,4,4,4,6,6,4,6,7,1,1,0,0,0,0,0,0,0,NA,187,22,0,0,0,0,0,1,1,NA,5,2,1,1,NA,1,NA,2,NA,2,NA,4,NA,1,NA,1,NA,1,NA,0,1,4.8,4,1,1,4,300,7,10,3,-0.06805113772094692
63eef0fc-fbbe-c4de-507f-8a21f502a9d2,Acq,1,1,1,1,0,6,7,7,6,6,5,7,7,6,3,7,5,7,1,1,1,7,1,1,9,9,9,1,5,5,4,2,5,4,5,4,1,1,6,1,1,7,7,4,4,2,2,0,7,10,8,6,0,0,10,9,8,0,0,7,7,7,4,8,9,10,8,7,6,1,2,1,1,7,7,7,6,6,6,7,6,6,1,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,2,0,3,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,6.142857142857143,1,1,0,0,2,7.25,6.333333333333333,0.3349744887697171
63eef0fc-fbbe-c4de-507f-8a21f502a9d2,Friend,1,1,1,1,0,6,7,7,6,6,5,7,7,6,3,7,5,7,1,1,1,7,1,1,9,9,9,1,5,5,4,2,5,4,5,4,1,1,6,1,1,7,7,4,4,2,2,0,7,10,8,6,0,0,10,9,8,0,0,7,7,7,4,8,9,10,8,7,6,1,2,1,1,7,7,7,6,6,6,7,6,6,1,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,2,0,3,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,6.142857142857143,1,1,2,1000,4,8.5,6,0.13453046294348325
63eef0fc-fbbe-c4de-507f-8a21f502a9d2,InLaws,1,1,1,1,0,6,7,7,6,6,5,7,7,6,3,7,5,7,1,1,1,7,1,1,9,9,9,1,5,5,4,2,5,4,5,4,1,1,6,1,1,7,7,4,4,2,2,0,7,10,8,6,0,0,10,9,8,0,0,7,7,7,4,8,9,10,8,7,6,1,2,1,1,7,7,7,6,6,6,7,6,6,1,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,2,0,3,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,6.142857142857143,1,1,0,0,1,3.75,1.3333333333333333,-0.42483305725417553
63eef0fc-fbbe-c4de-507f-8a21f502a9d2,Parents,1,1,1,1,0,6,7,7,6,6,5,7,7,6,3,7,5,7,1,1,1,7,1,1,9,9,9,1,5,5,4,2,5,4,5,4,1,1,6,1,1,7,7,4,4,2,2,0,7,10,8,6,0,0,10,9,8,0,0,7,7,7,4,8,9,10,8,7,6,1,2,1,1,7,7,7,6,6,6,7,6,6,1,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,2,0,3,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,6.142857142857143,1,1,0,0,3.5,1,4.666666666666667,-0.4267863795724387
63eef0fc-fbbe-c4de-507f-8a21f502a9d2,Spouse,1,1,1,1,0,6,7,7,6,6,5,7,7,6,3,7,5,7,1,1,1,7,1,1,9,9,9,1,5,5,4,2,5,4,5,4,1,1,6,1,1,7,7,4,4,2,2,0,7,10,8,6,0,0,10,9,8,0,0,7,7,7,4,8,9,10,8,7,6,1,2,1,1,7,7,7,6,6,6,7,6,6,1,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,2,0,3,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.8,6.142857142857143,1,1,9,1000,7,9,7,0.3131121083067946
63eef11e-1143-6cd7-e69c-58ffe550c767,Acq,1,1,1,1,1,3,5,2,2,5,5,3,2,5,6,4,5,3,3,5,4,4,1,3,4,6,6,1,3,2,2,3,1,3,3,3,2,4,6,3,5,3,5,1,4,4,3,4,5,7,4,6,4,6,7,3,6,5,6,4,5,8,3,6,6,5,6,6,3,3,3,3,4,2,4,2,2,4,5,3,3,4,4,0,0,0,0,1,0,0,0,NA,130,22,0,0,0,0,0,1,1,NA,4,7,5,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.2,4.428571428571429,5,1,1,0,3.5,6.5,3.3333333333333335,-0.00602738187144087
63eef11e-1143-6cd7-e69c-58ffe550c767,Friend,1,1,1,1,1,3,5,2,2,5,5,3,2,5,6,4,5,3,3,5,4,4,1,3,4,6,6,1,3,2,2,3,1,3,3,3,2,4,6,3,5,3,5,1,4,4,3,4,5,7,4,6,4,6,7,3,6,5,6,4,5,8,3,6,6,5,6,6,3,3,3,3,4,2,4,2,2,4,5,3,3,4,4,0,0,0,0,1,0,0,0,NA,130,22,0,0,0,0,0,1,1,NA,4,7,5,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.2,4.428571428571429,5,1,1,300,2.5,4.25,3.6666666666666665,-0.4174907058809142
63eef11e-1143-6cd7-e69c-58ffe550c767,InLaws,1,1,1,1,1,3,5,2,2,5,5,3,2,5,6,4,5,3,3,5,4,4,1,3,4,6,6,1,3,2,2,3,1,3,3,3,2,4,6,3,5,3,5,1,4,4,3,4,5,7,4,6,4,6,7,3,6,5,6,4,5,8,3,6,6,5,6,6,3,3,3,3,4,2,4,2,2,4,5,3,3,4,4,0,0,0,0,1,0,0,0,NA,130,22,0,0,0,0,0,1,1,NA,4,7,5,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.2,4.428571428571429,5,1,1,1000,4,5.75,3.3333333333333335,-0.5361507033560603
63eef11e-1143-6cd7-e69c-58ffe550c767,Parents,1,1,1,1,1,3,5,2,2,5,5,3,2,5,6,4,5,3,3,5,4,4,1,3,4,6,6,1,3,2,2,3,1,3,3,3,2,4,6,3,5,3,5,1,4,4,3,4,5,7,4,6,4,6,7,3,6,5,6,4,5,8,3,6,6,5,6,6,3,3,3,3,4,2,4,2,2,4,5,3,3,4,4,0,0,0,0,1,0,0,0,NA,130,22,0,0,0,0,0,1,1,NA,4,7,5,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.2,4.428571428571429,5,1,1,100,5,4,4,-1.6503313502305754
63eef11e-1143-6cd7-e69c-58ffe550c767,Spouse,1,1,1,1,1,3,5,2,2,5,5,3,2,5,6,4,5,3,3,5,4,4,1,3,4,6,6,1,3,2,2,3,1,3,3,3,2,4,6,3,5,3,5,1,4,4,3,4,5,7,4,6,4,6,7,3,6,5,6,4,5,8,3,6,6,5,6,6,3,3,3,3,4,2,4,2,2,4,5,3,3,4,4,0,0,0,0,1,0,0,0,NA,130,22,0,0,0,0,0,1,1,NA,4,7,5,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.2,4.428571428571429,5,1,5,500,4,6,2.6666666666666665,-0.8892013538392881
63eef126-6b8e-4d9f-f4f6-009689f4891e,Acq,1,0,0,0,0,3,3,3,2,4,4,4,2,4,2,4,6,4,2,2,3,3,3,4,4,3,3,2,4,3,5,5,3,4,4,2,3,4,6,4,5,3,6,3,7,3,5,6,4,3,1,6,2,7,5,4,6,5,3,4,3,6,4,3,3,7,8,4,4,6,6,4,7,3,5,4,3,1,5,1,4,6,5,0,1,0,0,0,0,0,0,NA,187,26,0,0,0,0,0,1,1,NA,5,15,5,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,1,2.8,3.857142857142857,2,1,0,0,4,6.5,3.6666666666666665,0.11253500668926476
63eef126-6b8e-4d9f-f4f6-009689f4891e,Friend,1,0,0,0,0,3,3,3,2,4,4,4,2,4,2,4,6,4,2,2,3,3,3,4,4,3,3,2,4,3,5,5,3,4,4,2,3,4,6,4,5,3,6,3,7,3,5,6,4,3,1,6,2,7,5,4,6,5,3,4,3,6,4,3,3,7,8,4,4,6,6,4,7,3,5,4,3,1,5,1,4,6,5,0,1,0,0,0,0,0,0,NA,187,26,0,0,0,0,0,1,1,NA,5,15,5,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,1,2.8,3.857142857142857,2,1,0,0,5,3.75,3,-0.5044745619592709
63eef126-6b8e-4d9f-f4f6-009689f4891e,InLaws,1,0,0,0,0,3,3,3,2,4,4,4,2,4,2,4,6,4,2,2,3,3,3,4,4,3,3,2,4,3,5,5,3,4,4,2,3,4,6,4,5,3,6,3,7,3,5,6,4,3,1,6,2,7,5,4,6,5,3,4,3,6,4,3,3,7,8,4,4,6,6,4,7,3,5,4,3,1,5,1,4,6,5,0,1,0,0,0,0,0,0,NA,187,26,0,0,0,0,0,1,1,NA,5,15,5,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,1,2.8,3.857142857142857,2,1,4,1000,4.5,4.25,5.666666666666667,-0.1896852594154245
63eef126-6b8e-4d9f-f4f6-009689f4891e,Parents,1,0,0,0,0,3,3,3,2,4,4,4,2,4,2,4,6,4,2,2,3,3,3,4,4,3,3,2,4,3,5,5,3,4,4,2,3,4,6,4,5,3,6,3,7,3,5,6,4,3,1,6,2,7,5,4,6,5,3,4,3,6,4,3,3,7,8,4,4,6,6,4,7,3,5,4,3,1,5,1,4,6,5,0,1,0,0,0,0,0,0,NA,187,26,0,0,0,0,0,1,1,NA,5,15,5,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,1,2.8,3.857142857142857,2,1,10,1000,5,4.25,4.666666666666667,-0.7899083158196012
63eef126-6b8e-4d9f-f4f6-009689f4891e,Spouse,1,0,0,0,0,3,3,3,2,4,4,4,2,4,2,4,6,4,2,2,3,3,3,4,4,3,3,2,4,3,5,5,3,4,4,2,3,4,6,4,5,3,6,3,7,3,5,6,4,3,1,6,2,7,5,4,6,5,3,4,3,6,4,3,3,7,8,4,4,6,6,4,7,3,5,4,3,1,5,1,4,6,5,0,1,0,0,0,0,0,0,NA,187,26,0,0,0,0,0,1,1,NA,5,15,5,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,1,2.8,3.857142857142857,2,1,0,0,4.5,3.75,4,-0.8442499676585944
63eef148-9284-e37a-9639-f6fe68c86130,Acq,1,1,0,1,0,7,7,7,7,1,1,1,7,7,7,7,7,4,7,3,1,1,9,1,9,9,9,3,1,3,2,2,3,1,3,2,2,3,5,4,4,4,5,4,4,4,5,5,6,6,6,6,4,6,7,6,7,4,6,8,5,6,4,5,5,7,6,5,5,5,3,4,5,2,5,6,3,6,6,1,4,5,4,1,0,0,0,0,0,0,0,NA,187,45,0,0,0,0,1,0,1,NA,25,0,20,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.8,5.285714285714286,1,1,0,0,4.5,6.25,3.3333333333333335,-0.29327831381954284
63eef148-9284-e37a-9639-f6fe68c86130,Friend,1,1,0,1,0,7,7,7,7,1,1,1,7,7,7,7,7,4,7,3,1,1,9,1,9,9,9,3,1,3,2,2,3,1,3,2,2,3,5,4,4,4,5,4,4,4,5,5,6,6,6,6,4,6,7,6,7,4,6,8,5,6,4,5,5,7,6,5,5,5,3,4,5,2,5,6,3,6,6,1,4,5,4,1,0,0,0,0,0,0,0,NA,187,45,0,0,0,0,1,0,1,NA,25,0,20,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.8,5.285714285714286,1,1,0,0,4,6,5,-0.6888565712491761
63eef148-9284-e37a-9639-f6fe68c86130,InLaws,1,1,0,1,0,7,7,7,7,1,1,1,7,7,7,7,7,4,7,3,1,1,9,1,9,9,9,3,1,3,2,2,3,1,3,2,2,3,5,4,4,4,5,4,4,4,5,5,6,6,6,6,4,6,7,6,7,4,6,8,5,6,4,5,5,7,6,5,5,5,3,4,5,2,5,6,3,6,6,1,4,5,4,1,0,0,0,0,0,0,0,NA,187,45,0,0,0,0,1,0,1,NA,25,0,20,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.8,5.285714285714286,1,1,0,0,4,5.75,4,-0.9846465400541768
63eef148-9284-e37a-9639-f6fe68c86130,Parents,1,1,0,1,0,7,7,7,7,1,1,1,7,7,7,7,7,4,7,3,1,1,9,1,9,9,9,3,1,3,2,2,3,1,3,2,2,3,5,4,4,4,5,4,4,4,5,5,6,6,6,6,4,6,7,6,7,4,6,8,5,6,4,5,5,7,6,5,5,5,3,4,5,2,5,6,3,6,6,1,4,5,4,1,0,0,0,0,0,0,0,NA,187,45,0,0,0,0,1,0,1,NA,25,0,20,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.8,5.285714285714286,1,1,0,0,4,4.25,5,-0.0505721524363993
